2017-07-28 16:18:13,157 [Thread-3:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
VariableDoesNotExist: Failed lookup for key [is_popup] in u"[{'False': False, 'None': None, 'True': True}, {u'csrf_token': <SimpleLazyObject: <function _get_val at 0x7f37204fd578>>, 'user': <SimpleLazyObject: <User: zino>>, 'nav_list': [<NavBars: OnePlus5>, <NavBars: [Bad Unicode data]>, <NavBars: [Bad Unicode data]>, <NavBars: [Bad Unicode data]>, <NavBars: [Bad Unicode data]>], 'perms': <django.contrib.auth.context_processors.PermWrapper object at 0x7f3720609890>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'WARNING': 30, 'SUCCESS': 25, 'ERROR': 40}, 'messages': <django.contrib.messages.storage.fallback.FallbackStorage object at 0x7f372066a8d0>, u'request': <WSGIRequest: GET '/admin/'>}, {}, {'site_header': <django.utils.functional.__proxy__ object at 0x7f37256a7e90>, 'available_apps': [{'app_url': u'/admin/blog/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/propic/', 'object_name': 'ProPic', 'name': u'\\u4ea7\\u54c1\\u56fe\\u7247', 'add_url': u'/admin/blog/propic/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/category/', 'object_name': 'Category', 'name': u'\\u5206\\u7c7b', 'add_url': u'/admin/blog/category/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/article/', 'object_name': 'Article', 'name': u'\\u6587\\u7ae0', 'add_url': u'/admin/blog/article/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/news/', 'object_name': 'News', 'name': u'\\u65b0\\u95fb', 'add_url': u'/admin/blog/news/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/video/', 'object_name': 'Video', 'name': u'\\u89c6\\u9891', 'add_url': u'/admin/blog/video/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/comment/', 'object_name': 'Comment', 'name': u'\\u8bc4\\u8bba', 'add_url': u'/admin/blog/comment/add/'}], 'has_module_perms': True, 'name': 'Blog', 'app_label': 'blog'}, {'app_url': u'/admin/OnePlus5/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/OnePlus5/oneplus5/', 'object_name': 'Oneplus5', 'name': u'OnePlus5', 'add_url': u'/admin/OnePlus5/oneplus5/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/OnePlus5/oneplusnav/', 'object_name': 'OnePlusNav', 'name': u'Oneplus\\u914d\\u7f6e', 'add_url': u'/admin/OnePlus5/oneplusnav/add/'}], 'has_module_perms': True, 'name': 'Oneplus5', 'app_label': 'OnePlus5'}, {'app_url': u'/admin/phone_auth/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/phone_auth/userinfo/', 'object_name': 'UserInfo', 'name': u'\\u7528\\u6237', 'add_url': u'/admin/phone_auth/userinfo/add/'}], 'has_module_perms': True, 'name': 'Phone_Auth', 'app_label': 'phone_auth'}, {'app_url': u'/admin/server/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/server/commonproblems/', 'object_name': 'CommonProblems', 'name': u'\\u5e38\\u89c1\\u95ee\\u9898', 'add_url': u'/admin/server/commonproblems/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/server/servercontent/', 'object_name': 'ServerContent', 'name': u'\\u670d\\u52a1\\u9009\\u9879', 'add_url': u'/admin/server/servercontent/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/server/links/', 'object_name': 'Links', 'name': u'\\u8054\\u7cfb\\u6211\\u4eec', 'add_url': u'/admin/server/links/add/'}], 'has_module_perms': True, 'name': 'Server', 'app_label': 'server'}, {'app_url': u'/admin/shop/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/product_details/', 'object_name': 'Product_details', 'name': <django.utils.functional.__proxy__ object at 0x7f372066a850>, 'add_url': u'/admin/shop/product_details/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/product_desc/', 'object_name': 'Product_desc', 'name': u'\\u5546\\u54c1\\u8be6\\u60c5', 'add_url': u'/admin/shop/product_desc/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/shopsales/', 'object_name': 'ShopSales', 'name': u'\\u5546\\u57ce\\u9996\\u9875\\u5546\\u54c1', 'add_url': u'/admin/shop/shopsales/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/navtags/', 'object_name': 'Navtags', 'name': u'\\u5bfc\\u822a\\u6807\\u7b7e', 'add_url': u'/admin/shop/navtags/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/prob/', 'object_name': 'Prob', 'name': u'\\u5e38\\u89c1\\u95ee\\u9898', 'add_url': u'/admin/shop/prob/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/search/', 'object_name': 'Search', 'name': u'\\u641c\\u7d22\\u5185\\u5bb9', 'add_url': u'/admin/shop/search/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/servercontent/', 'object_name': 'ServerContent', 'name': u'\\u670d\\u52a1\\u9009\\u9879', 'add_url': u'/admin/shop/servercontent/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/taggoods/', 'object_name': 'TagGoods', 'name': u'\\u6807\\u7b7e\\u8be6\\u60c5', 'add_url': u'/admin/shop/taggoods/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/arg/', 'object_name': 'Arg', 'name': u'\\u89c4\\u683c\\u53c2\\u6570', 'add_url': u'/admin/shop/arg/add/'}], 'has_module_perms': True, 'name': 'Shop', 'app_label': 'shop'}, {'app_url': u'/admin/xphone/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/product/', 'object_name': 'Product', 'name': u'\\u4e00\\u52a0\\u4ea7\\u54c1', 'add_url': u'/admin/xphone/product/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/about/', 'object_name': 'About', 'name': u'\\u5173\\u4e8e\\u4e00\\u52a0', 'add_url': u'/admin/xphone/about/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/navbars/', 'object_name': 'NavBars', 'name': u'\\u5bfc\\u822a', 'add_url': u'/admin/xphone/navbars/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/server/', 'object_name': 'Server', 'name': u'\\u670d\\u52a1\\u652f\\u6301', 'add_url': u'/admin/xphone/server/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/indexpage/', 'object_name': 'IndexPage', 'name': u'\\u9996\\u9875', 'add_url': u'/admin/xphone/indexpage/add/'}], 'has_module_perms': True, 'name': 'Xphone', 'app_label': 'xphone'}, {'app_url': u'/admin/auth/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/auth/user/', 'object_name': 'User', 'name': <django.utils.functional.__proxy__ object at 0x7f372066aad0>, 'add_url': u'/admin/auth/user/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/auth/group/', 'object_name': 'Group', 'name': <django.utils.functional.__proxy__ object at 0x7f372066a9d0>, 'add_url': u'/admin/auth/group/add/'}], 'has_module_perms': True, 'name': <django.utils.functional.__proxy__ object at 0x7f37256adc50>, 'app_label': 'auth'}], 'site_title': <django.utils.functional.__proxy__ object at 0x7f37256a7a90>, 'title': <django.utils.functional.__proxy__ object at 0x7f37256ad050>, 'has_permission': True, 'app_list': [{'app_url': u'/admin/blog/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/propic/', 'object_name': 'ProPic', 'name': u'\\u4ea7\\u54c1\\u56fe\\u7247', 'add_url': u'/admin/blog/propic/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/category/', 'object_name': 'Category', 'name': u'\\u5206\\u7c7b', 'add_url': u'/admin/blog/category/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/article/', 'object_name': 'Article', 'name': u'\\u6587\\u7ae0', 'add_url': u'/admin/blog/article/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/news/', 'object_name': 'News', 'name': u'\\u65b0\\u95fb', 'add_url': u'/admin/blog/news/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/video/', 'object_name': 'Video', 'name': u'\\u89c6\\u9891', 'add_url': u'/admin/blog/video/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/blog/comment/', 'object_name': 'Comment', 'name': u'\\u8bc4\\u8bba', 'add_url': u'/admin/blog/comment/add/'}], 'has_module_perms': True, 'name': 'Blog', 'app_label': 'blog'}, {'app_url': u'/admin/OnePlus5/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/OnePlus5/oneplus5/', 'object_name': 'Oneplus5', 'name': u'OnePlus5', 'add_url': u'/admin/OnePlus5/oneplus5/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/OnePlus5/oneplusnav/', 'object_name': 'OnePlusNav', 'name': u'Oneplus\\u914d\\u7f6e', 'add_url': u'/admin/OnePlus5/oneplusnav/add/'}], 'has_module_perms': True, 'name': 'Oneplus5', 'app_label': 'OnePlus5'}, {'app_url': u'/admin/phone_auth/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/phone_auth/userinfo/', 'object_name': 'UserInfo', 'name': u'\\u7528\\u6237', 'add_url': u'/admin/phone_auth/userinfo/add/'}], 'has_module_perms': True, 'name': 'Phone_Auth', 'app_label': 'phone_auth'}, {'app_url': u'/admin/server/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/server/commonproblems/', 'object_name': 'CommonProblems', 'name': u'\\u5e38\\u89c1\\u95ee\\u9898', 'add_url': u'/admin/server/commonproblems/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/server/servercontent/', 'object_name': 'ServerContent', 'name': u'\\u670d\\u52a1\\u9009\\u9879', 'add_url': u'/admin/server/servercontent/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/server/links/', 'object_name': 'Links', 'name': u'\\u8054\\u7cfb\\u6211\\u4eec', 'add_url': u'/admin/server/links/add/'}], 'has_module_perms': True, 'name': 'Server', 'app_label': 'server'}, {'app_url': u'/admin/shop/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/product_details/', 'object_name': 'Product_details', 'name': <django.utils.functional.__proxy__ object at 0x7f372066ab50>, 'add_url': u'/admin/shop/product_details/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/product_desc/', 'object_name': 'Product_desc', 'name': u'\\u5546\\u54c1\\u8be6\\u60c5', 'add_url': u'/admin/shop/product_desc/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/shopsales/', 'object_name': 'ShopSales', 'name': u'\\u5546\\u57ce\\u9996\\u9875\\u5546\\u54c1', 'add_url': u'/admin/shop/shopsales/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/navtags/', 'object_name': 'Navtags', 'name': u'\\u5bfc\\u822a\\u6807\\u7b7e', 'add_url': u'/admin/shop/navtags/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/prob/', 'object_name': 'Prob', 'name': u'\\u5e38\\u89c1\\u95ee\\u9898', 'add_url': u'/admin/shop/prob/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/search/', 'object_name': 'Search', 'name': u'\\u641c\\u7d22\\u5185\\u5bb9', 'add_url': u'/admin/shop/search/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/servercontent/', 'object_name': 'ServerContent', 'name': u'\\u670d\\u52a1\\u9009\\u9879', 'add_url': u'/admin/shop/servercontent/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/taggoods/', 'object_name': 'TagGoods', 'name': u'\\u6807\\u7b7e\\u8be6\\u60c5', 'add_url': u'/admin/shop/taggoods/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/shop/arg/', 'object_name': 'Arg', 'name': u'\\u89c4\\u683c\\u53c2\\u6570', 'add_url': u'/admin/shop/arg/add/'}], 'has_module_perms': True, 'name': 'Shop', 'app_label': 'shop'}, {'app_url': u'/admin/xphone/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/product/', 'object_name': 'Product', 'name': u'\\u4e00\\u52a0\\u4ea7\\u54c1', 'add_url': u'/admin/xphone/product/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/about/', 'object_name': 'About', 'name': u'\\u5173\\u4e8e\\u4e00\\u52a0', 'add_url': u'/admin/xphone/about/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/navbars/', 'object_name': 'NavBars', 'name': u'\\u5bfc\\u822a', 'add_url': u'/admin/xphone/navbars/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/server/', 'object_name': 'Server', 'name': u'\\u670d\\u52a1\\u652f\\u6301', 'add_url': u'/admin/xphone/server/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/xphone/indexpage/', 'object_name': 'IndexPage', 'name': u'\\u9996\\u9875', 'add_url': u'/admin/xphone/indexpage/add/'}], 'has_module_perms': True, 'name': 'Xphone', 'app_label': 'xphone'}, {'app_url': u'/admin/auth/', 'models': [{'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/auth/user/', 'object_name': 'User', 'name': <django.utils.functional.__proxy__ object at 0x7f372066a7d0>, 'add_url': u'/admin/auth/user/add/'}, {'perms': {'add': True, 'change': True, 'delete': True}, 'admin_url': u'/admin/auth/group/', 'object_name': 'Group', 'name': <django.utils.functional.__proxy__ object at 0x7f372066ac90>, 'add_url': u'/admin/auth/group/add/'}], 'has_module_perms': True, 'name': <django.utils.functional.__proxy__ object at 0x7f37256adc50>, 'app_label': 'auth'}], u'LANGUAGE_CODE': 'zh-hans', u'LANGUAGE_BIDI': False, 'site_url': '/'}]"
2017-07-28 17:27:41,975 [Thread-44:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `auth_user` ON (`django_admin_log`.`user_id` = `auth_user`.`id`) LEFT OUTER JOIN `django_content_type` ON (`django_admin_log`.`content_type_id` = `django_content_type`.`id`) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2017-07-28 17:27:46,136 [Thread-45:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:46,138 [Thread-45:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:46,139 [Thread-45:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'e4wchvfns0wmwh36wkkziazez7mt7xv3' AND `django_session`.`expire_date` > '2017-07-28 09:27:46.135335'); args=('e4wchvfns0wmwh36wkkziazez7mt7xv3', u'2017-07-28 09:27:46.135335')
2017-07-28 17:27:46,141 [Thread-45:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-28 17:27:46,174 [Thread-45:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.033) SELECT COUNT(*) AS `__count` FROM `shop_product_details`; args=()
2017-07-28 17:27:46,179 [Thread-45:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_product_details`.`id`, `shop_product_details`.`name`, `shop_product_details`.`title`, `shop_product_details`.`desc`, `shop_product_details`.`price`, `shop_product_details`.`img_url`, `shop_product_details`.`sale_id` FROM `shop_product_details` ORDER BY `shop_product_details`.`id` DESC; args=()
2017-07-28 17:27:46,187 [Thread-45:139874769483520] [django.template:927] [base:_resolve_lookup] [DEBUG]- Exception while resolving variable 'errors' in template 'admin/change_list.html'.
Traceback (most recent call last):
  File "/home/jinuo/myvenv/local/lib/python2.7/site-packages/django/template/base.py", line 905, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [errors] in u'None'
2017-07-28 17:27:46,189 [Thread-45:139874769483520] [django.template:927] [base:_resolve_lookup] [DEBUG]- Exception while resolving variable 'show' in template 'admin/change_list.html'.
Traceback (most recent call last):
  File "/home/jinuo/myvenv/local/lib/python2.7/site-packages/django/template/base.py", line 905, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [show] in u"[{'False': False, 'None': None, 'True': True, 'csrf_token': <SimpleLazyObject: <function _get_val at 0x7f37204fda28>>}]"
2017-07-28 17:27:46,189 [Thread-45:139874769483520] [django.template:927] [base:_resolve_lookup] [DEBUG]- Exception while resolving variable 'is_multipart' in template 'admin/change_list.html'.
Traceback (most recent call last):
  File "/home/jinuo/myvenv/local/lib/python2.7/site-packages/django/template/base.py", line 905, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [is_multipart] in u'None'
2017-07-28 17:27:46,208 [Thread-46:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:46,209 [Thread-46:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:46,209 [Thread-46:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'e4wchvfns0wmwh36wkkziazez7mt7xv3' AND `django_session`.`expire_date` > '2017-07-28 09:27:46.206550'); args=('e4wchvfns0wmwh36wkkziazez7mt7xv3', u'2017-07-28 09:27:46.206550')
2017-07-28 17:27:46,211 [Thread-46:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-28 17:27:48,044 [Thread-47:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:48,045 [Thread-47:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:48,046 [Thread-47:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'e4wchvfns0wmwh36wkkziazez7mt7xv3' AND `django_session`.`expire_date` > '2017-07-28 09:27:48.042519'); args=('e4wchvfns0wmwh36wkkziazez7mt7xv3', u'2017-07-28 09:27:48.042519')
2017-07-28 17:27:48,048 [Thread-47:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-28 17:27:48,075 [Thread-47:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'product_details' AND `django_content_type`.`app_label` = 'shop'); args=('product_details', 'shop')
2017-07-28 17:27:48,092 [Thread-47:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales`; args=()
2017-07-28 17:27:48,095 [Thread-47:139874769483520] [django.template:927] [base:_resolve_lookup] [DEBUG]- Exception while resolving variable 'can_delete_related' in template 'admin/related_widget_wrapper.html'.
Traceback (most recent call last):
  File "/home/jinuo/myvenv/local/lib/python2.7/site-packages/django/template/base.py", line 905, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [can_delete_related] in u'[{\'False\': False, \'None\': None, \'True\': True}, {u\'widget\': u\'<select id="id_sale" name="sale">\\n<option value="1" selected="selected">\\u5546\\u54c1</option>\\n<option value="2">\\u5546\\u54c1\\uff12</option>\\n<option value="3">\\u5546\\u54c1\\uff13</option>\\n<option value="4">OnePlus 5 \\u70ed\\u9500\\u914d\\u4ef6</option>\\n<option value="5">OnePlus 5 \\u70ed\\u9500\\u914d\\u4ef6</option>\\n<option value="6">OnePlus 5 \\u70ed\\u9500\\u914d\\u4ef6</option>\\n<option value="7">OnePlus 5 \\u70ed\\u9500\\u914d\\u4ef6</option>\\n<option value="8">OnePlus 5 \\u70ed\\u9500\\u914d\\u4ef6</option>\\n<option value="9">\\u4e00\\u52a0\\u751f\\u6d3b\\u5468\\u8fb9</option>\\n<option value="10">\\u4e00\\u52a0\\u751f\\u6d3b\\u5468\\u8fb9</option>\\n<option value="11">\\u4e00\\u52a0\\u751f\\u6d3b\\u5468\\u8fb9</option>\\n<option value="12">\\u4e00\\u52a0\\u751f\\u6d3b\\u5468\\u8fb9</option>\\n<option value="13">\\u4e00\\u52a0\\u751f\\u6d3b\\u5468\\u8fb9</option>\\n</select>\', \'add_related_url\': u\'/admin/shop/shopsales/add/\', u\'name\': \'sale\', \'can_change_related\': True, \'can_add_related\': True, u\'model\': \'\\xe5\\x95\\x86\\xe5\\x9f\\x8e\\xe9\\xa6\\x96\\xe9\\xa1\\xb5\\xe5\\x95\\x86\\xe5\\x93\\x81\', \'change_related_template_url\': u\'/admin/shop/shopsales/__fk__/change/\', u\'url_params\': u\'_to_field=id&_popup=1\'}, {\'block\': <Block Node: links. Contents: [<TextNode: u\'\\n        \'>, <IfNode>, <TextNode: u\'\\n        \'>, <IfNode>, <TextNode: u\'\\n        \'>, <IfNode>, <TextNode: u\'\\n    \'>]>}]'
2017-07-28 17:27:48,110 [Thread-48:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:48,111 [Thread-48:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:48,112 [Thread-48:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'e4wchvfns0wmwh36wkkziazez7mt7xv3' AND `django_session`.`expire_date` > '2017-07-28 09:27:48.109143'); args=('e4wchvfns0wmwh36wkkziazez7mt7xv3', u'2017-07-28 09:27:48.109143')
2017-07-28 17:27:48,114 [Thread-48:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-28 17:27:49,994 [Thread-49:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:49,995 [Thread-49:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 17:27:49,996 [Thread-49:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'e4wchvfns0wmwh36wkkziazez7mt7xv3' AND `django_session`.`expire_date` > '2017-07-28 09:27:49.992282'); args=('e4wchvfns0wmwh36wkkziazez7mt7xv3', u'2017-07-28 09:27:49.992282')
2017-07-28 17:27:49,998 [Thread-49:139874769483520] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
